Sub,word_ID_full,topic
conspiracy,949,578-52-6-1-1
conspiracy,950,365-2-2-2-1
conspiracy,951,162-86-15-1-1
conspiracy,952,335-90-6-1-1
conspiracy,954,64-52-6-1-1
conspiracy,955,389-107-11-1-1
conspiracy,956,64-52-6-1-1
conspiracy,957,358-60-15-1-1
conspiracy,966,79-56-10-1-1
conspiracy,971,603-33-16-1-1
conspiracy,973,544-38-17-2-1
conspiracy,976,614-107-11-1-1
conspiracy,979,423-107-11-1-1
conspiracy,980,808-114-4-3-1
conspiracy,982,792-13-9-1-1
conspiracy,984,792-13-9-1-1
conspiracy,985,89-62-6-1-1
conspiracy,986,598-110-19-1-1
conspiracy,987,598-110-19-1-1
conspiracy,988,393-109-5-1-1
conspiracy,989,598-110-19-1-1
conspiracy,990,598-110-19-1-1
conspiracy,991,598-110-19-1-1
conspiracy,992,626-82-11-1-1
conspiracy,993,626-82-11-1-1
conspiracy,995,252-83-3-1-1
conspiracy,997,327-45-11-1-1
conspiracy,999,255-1-1-1-1
conspiracy,1000,13-8-7-1-1
conspiracy,1001,164-62-6-1-1
conspiracy,1002,684-116-7-1-1
conspiracy,1003,64-52-6-1-1
conspiracy,1008,393-109-5-1-1
conspiracy,1009,219-88-4-3-1
conspiracy,1010,153-82-11-1-1
conspiracy,1011,794-100-5-1-1
conspiracy,1013,802-13-9-1-1
conspiracy,1014,274-97-9-1-1
conspiracy,1016,292-11-15-1-1
conspiracy,1017,442-63-6-1-1
conspiracy,1018,579-41-17-2-1
conspiracy,1020,26-24-14-1-1
conspiracy,1021,19-18-9-1-1
conspiracy,1022,757-77-14-1-1
conspiracy,1023,420-68-5-1-1
conspiracy,1024,542-116-7-1-1
conspiracy,1025,630-23-8-2-1
conspiracy,1027,368-101-2-2-1
conspiracy,1028,163-2-2-2-1
conspiracy,1029,737-121-18-3-1
conspiracy,1030,793-109-5-1-1
conspiracy,1031,141-54-13-2-1
conspiracy,1032,678-77-14-1-1
conspiracy,1033,368-101-2-2-1
conspiracy,1037,664-115-11-1-1
conspiracy,1039,653-56-10-1-1
conspiracy,1040,37-27-17-2-1
conspiracy,1041,15-14-10-1-1
conspiracy,1042,402-14-10-1-1
conspiracy,1043,404-13-9-1-1
conspiracy,1044,270-102-6-1-1
conspiracy,1045,402-14-10-1-1
conspiracy,1046,359-21-13-2-1
conspiracy,1047,607-6-5-1-1
conspiracy,1048,50-41-17-2-1
conspiracy,1049,725-77-14-1-1
conspiracy,1050,737-121-18-3-1
conspiracy,1051,757-77-14-1-1
conspiracy,1052,757-77-14-1-1
conspiracy,1053,80-57-14-1-1
conspiracy,1054,387-64-13-2-1
conspiracy,1055,421-28-7-1-1
conspiracy,1056,783-121-18-3-1
conspiracy,1059,19-18-9-1-1
conspiracy,1060,1-1-1-1-1
conspiracy,1061,737-121-18-3-1
conspiracy,1062,71-46-2-2-1
conspiracy,1063,468-32-7-1-1
conspiracy,1064,489-12-1-1-1
conspiracy,1065,292-11-15-1-1
conspiracy,1066,737-121-18-3-1
conspiracy,1068,537-85-11-1-1
conspiracy,1069,560-75-16-1-1
conspiracy,1070,589-57-14-1-1
conspiracy,1071,79-56-10-1-1
conspiracy,1072,79-56-10-1-1
conspiracy,1073,806-90-6-1-1
conspiracy,1076,96-25-15-1-1
conspiracy,1081,233-33-16-1-1
conspiracy,1090,552-18-9-1-1
conspiracy,1091,417-13-9-1-1
conspiracy,1092,350-14-10-1-1
conspiracy,1095,651-1-1-1-1
conspiracy,1097,167-87-7-1-1
conspiracy,1098,167-87-7-1-1
conspiracy,1099,334-60-15-1-1
conspiracy,1100,56-45-11-1-1
conspiracy,1101,629-69-11-1-1
conspiracy,1102,615-54-13-2-1
conspiracy,1106,629-69-11-1-1
conspiracy,1111,769-112-6-1-1
conspiracy,1112,174-10-8-2-1
conspiracy,1113,195-4-2-2-1
conspiracy,1114,124-63-6-1-1
conspiracy,1117,769-112-6-1-1
conspiracy,1120,436-29-13-2-1
conspiracy,1121,592-101-2-2-1
conspiracy,1122,79-56-10-1-1
conspiracy,1123,274-97-9-1-1
conspiracy,1124,578-52-6-1-1
conspiracy,1125,658-97-9-1-1
conspiracy,1127,19-18-9-1-1
conspiracy,1128,20-19-6-1-1
conspiracy,1129,812-13-9-1-1
conspiracy,1130,570-2-2-2-1
conspiracy,1131,785-90-6-1-1
conspiracy,1137,358-60-15-1-1
conspiracy,1140,363-23-8-2-1
conspiracy,1145,643-109-5-1-1
conspiracy,1146,643-109-5-1-1
conspiracy,1147,643-109-5-1-1
conspiracy,1148,643-109-5-1-1
conspiracy,1149,482-64-13-2-1
conspiracy,1150,696-37-14-1-1
conspiracy,1151,13-8-7-1-1
conspiracy,1152,444-48-14-1-1
conspiracy,1153,356-24-14-1-1
conspiracy,1155,688-16-7-1-1
conspiracy,1158,292-11-15-1-1
conspiracy,1159,17-16-7-1-1
conspiracy,1160,455-9-8-2-1
conspiracy,1161,17-16-7-1-1
conspiracy,1162,270-102-6-1-1
conspiracy,1163,17-16-7-1-1
conspiracy,1164,17-16-7-1-1
conspiracy,1165,223-1-1-1-1
conspiracy,1168,480-34-8-2-1
conspiracy,1173,507-74-13-2-1
conspiracy,1174,507-74-13-2-1
conspiracy,1175,678-77-14-1-1
